member_a_id,member_b_id,member_a_name,member_b_name,votes_same,bills_same,mutual_sponsorships
M000355,R000595,Mitch McConnell,Marco Rubio,16,16,0
F000062,G000555,Dianne Feinstein,Kirsten Gillibrand,13,17,0
H001069,M001176,Heidi Heitkamp,Jeff Merkley,13,17,0
C000127,C001035,Maria Cantwell,Susan Collins,14,16,1
H001046,R000122,Martin Heinrich,Jack Reed,16,16,0
C000127,L000577,Maria Cantwell,Mike Lee,6,16,1
M000303,S000320,John McCain,Richard Shelby,7,7,0
G000555,H001042,Kirsten Gillibrand,Mazie Hirono,11,16,0
H000338,R000307,Orrin Hatch,Pat Roberts,17,17,1
D000622,M000355,Tammy Duckworth,Mitch McConnell,12,15,0
K000367,Y000064,Amy Klobuchar,Todd Young,14,16,1
J000293,U000039,Ron Johnson,Tom Udall,12,17,0
B000944,M001153,Sherrod Brown,Lisa Murkowski,14,17,1
H001069,K000384,Heidi Heitkamp,Tim Kaine,17,17,2
H001046,Y000064,Martin Heinrich,Todd Young,15,16,0
R000595,U000039,Marco Rubio,Tom Udall,13,16,0
B001277,F000463,Richard Blumenthal,Deb Fischer,12,16,2
H001075,T000476,Kamala Harris,Thom Tillis,14,17,1
D000618,E000285,Steve Daines,Michael Enzi,17,17,0
B001261,S001184,John Barrasso,Tim Scott,17,17,0
G000386,S000770,Charles Grassley,Debbie Stabenow,16,17,2
B001236,M000934,John Boozman,Jerry Moran,15,15,1
B001236,H001069,John Boozman,Heidi Heitkamp,15,16,2
M001153,P000595,Lisa Murkowski,Gary Peters,15,17,1
D000563,G000562,Richard Durbin,Cory Gardner,13,17,0
J000293,V000128,Ron Johnson,Chris Van Hollen,11,17,0
C001095,T000476,Tom Cotton,Thom Tillis,16,17,2
D000618,S001202,Steve Daines,Luther Strange,6,6,1
P000595,S001203,Gary Peters,Tina Smith,8,9,0
H001061,K000367,John Hoeven,Amy Klobuchar,13,15,1
D000618,M001111,Steve Daines,Patty Murray,12,16,0
C001056,D000618,John Cornyn,Steve Daines,16,16,1
H001046,M000355,Martin Heinrich,Mitch McConnell,15,16,0
I000024,L000575,James Inhofe,James Lankford,16,16,0
W000437,Y000064,Roger Wicker,Todd Young,17,17,1
P000595,S001181,Gary Peters,Jeanne Shaheen,16,16,0
S001184,S001141,Tim Scott,Jeff Sessions,1,1,0
B000944,C000174,Sherrod Brown,Thomas Carper,16,17,0
T000464,T000250,Jon Tester,John Thune,15,17,0
B001277,C001070,Richard Blumenthal,Bob Casey,15,17,1
C000141,J000293,Benjamin Cardin,Ron Johnson,12,17,0
C000880,T000464,Michael Crapo,Jon Tester,14,17,2
G000555,M001176,Kirsten Gillibrand,Jeff Merkley,15,17,0
N000032,R000584,Bill Nelson,Jim Risch,15,17,1
T000461,W000817,Patrick Toomey,Elizabeth Warren,8,16,0
B001267,D000607,Michael Bennet,Joe Donnelly,17,17,2
P000595,W000437,Gary Peters,Roger Wicker,16,17,1
I000024,S000770,James Inhofe,Debbie Stabenow,14,16,1
F000457,T000464,Al Franken,Jon Tester,7,8,0
C001056,H000338,John Cornyn,Orrin Hatch,16,16,1
C001047,W000802,Shelley Capito,Sheldon Whitehouse,15,17,0
B001288,S001141,Cory Booker,Jeff Sessions,0,1,0
K000367,S001197,Amy Klobuchar,Ben Sasse,13,16,1
H001046,T000464,Martin Heinrich,Jon Tester,15,16,0
C001047,P000449,Shelley Capito,Rob Portman,17,17,1
B001288,K000352,Cory Booker,Jon Kyl,2,2,0
H001079,S001194,Cindy Hyde-Smith,Brian Schatz,6,6,0
M000133,T000476,Edward Markey,Thom Tillis,12,17,0
S000033,W000805,Bernard Sanders,Mark Warner,9,17,0
B001261,G000386,John Barrasso,Charles Grassley,17,17,1
H001079,K000352,Cindy Hyde-Smith,Jon Kyl,2,2,0
F000463,L000575,Deb Fischer,James Lankford,15,16,0
F000062,S001203,Dianne Feinstein,Tina Smith,8,9,1
C001071,S001197,Bob Corker,Ben Sasse,12,16,2
I000055,S000320,Johnny Isakson,Richard Shelby,14,14,0
B001277,L000174,Richard Blumenthal,Patrick Leahy,14,16,0
C001056,F000062,John Cornyn,Dianne Feinstein,13,16,0
G000359,N000032,Lindsey Graham,Bill Nelson,14,15,0
B000575,S001197,Roy Blunt,Ben Sasse,16,17,2
M001169,T000476,Christopher Murphy,Thom Tillis,13,17,0
K000384,M001153,Tim Kaine,Lisa Murkowski,15,17,1
C001075,K000393,Bill Cassidy,John Kennedy,16,16,3
C001070,S001184,Bob Casey,Tim Scott,15,17,1
A000360,R000307,Lamar Alexander,Pat Roberts,15,15,1
B001135,M001183,Richard Burr,Joe Manchin,13,16,1
C001098,W000805,Ted Cruz,Mark Warner,14,16,1
C001035,K000367,Susan Collins,Amy Klobuchar,13,16,2
R000307,S001181,Pat Roberts,Jeanne Shaheen,15,16,0
F000444,W000805,Jeff Flake,Mark Warner,12,15,1
B001288,H001046,Cory Booker,Martin Heinrich,14,15,0
C001113,H001061,Catherine Cortez Masto,John Hoeven,13,15,0
E000295,S000148,Joni Ernst,Charles Schumer,15,17,1
E000295,S001181,Joni Ernst,Jeanne Shaheen,15,16,0
C001047,Y000064,Shelley Capito,Todd Young,17,17,1
C001047,M001183,Shelley Capito,Joe Manchin,15,17,1
H001046,H001079,Martin Heinrich,Cindy Hyde-Smith,7,7,0
A000360,S000148,Lamar Alexander,Charles Schumer,13,15,1
C001070,L000575,Bob Casey,James Lankford,14,17,0
C000174,P000603,Thomas Carper,Rand Paul,6,17,0
M000639,S001198,Robert Menendez,Dan Sullivan,12,15,1
C001075,R000307,Bill Cassidy,Pat Roberts,16,16,1
G000386,M001176,Charles Grassley,Jeff Merkley,12,17,0
F000444,G000562,Jeff Flake,Cory Gardner,13,15,1
L000174,W000802,Patrick Leahy,Sheldon Whitehouse,14,16,0
C001056,D000607,John Cornyn,Joe Donnelly,15,16,1
C001075,G000359,Bill Cassidy,Lindsey Graham,14,14,0
S000033,W000437,Bernard Sanders,Roger Wicker,8,17,0
I000055,R000605,Johnny Isakson,Mike Rounds,14,14,0
K000393,N000032,John Kennedy,Bill Nelson,16,17,1
B001267,H000338,Michael Bennet,Orrin Hatch,16,17,1
H001046,L000575,Martin Heinrich,James Lankford,14,16,0
S001194,V000128,Brian Schatz,Chris Van Hollen,14,16,0
M000934,M001169,Jerry Moran,Christopher Murphy,13,16,0
B001288,D000622,Cory Booker,Tammy Duckworth,15,15,0
I000024,K000352,James Inhofe,Jon Kyl,2,2,0
H001079,R000595,Cindy Hyde-Smith,Marco Rubio,7,7,0
A000360,B001277,Lamar Alexander,Richard Blumenthal,12,15,2
D000607,K000393,Joe Donnelly,John Kennedy,16,17,3
D000622,H001079,Tammy Duckworth,Cindy Hyde-Smith,5,5,0
B001277,E000295,Richard Blumenthal,Joni Ernst,13,17,1
B001288,R000595,Cory Booker,Marco Rubio,12,15,1
E000295,W000802,Joni Ernst,Sheldon Whitehouse,15,17,0
B001267,P000449,Michael Bennet,Rob Portman,16,17,1
S001197,S000320,Ben Sasse,Richard Shelby,16,17,0
K000393,T000461,John Kennedy,Patrick Toomey,13,16,1
C000174,S001197,Thomas Carper,Ben Sasse,15,17,1
B000575,P000603,Roy Blunt,Rand Paul,7,17,0
D000618,W000805,Steve Daines,Mark Warner,16,17,1
S001141,V000128,Jeff Sessions,Chris Van Hollen,0,1,0
P000449,R000605,Rob Portman,Mike Rounds,17,17,1
R000584,W000805,Jim Risch,Mark Warner,15,17,2
L000174,S000148,Patrick Leahy,Charles Schumer,14,16,0
D000563,S001184,Richard Durbin,Tim Scott,13,17,0
C001095,S001197,Tom Cotton,Ben Sasse,15,17,2
M001183,T000476,Joe Manchin,Thom Tillis,15,17,2
D000607,G000359,Joe Donnelly,Lindsey Graham,14,15,0
C000567,M000934,Thad Cochran,Jerry Moran,9,9,0
C000567,H001069,Thad Cochran,Heidi Heitkamp,9,10,0
C000127,Y000064,Maria Cantwell,Todd Young,14,16,1
C000127,J000300,Maria Cantwell,Doug Jones,8,9,0
M000133,T000464,Edward Markey,Jon Tester,14,17,0
F000463,S001202,Deb Fischer,Luther Strange,6,6,1
C000880,M001153,Michael Crapo,Lisa Murkowski,15,17,1
L000575,T000476,James Lankford,Thom Tillis,16,17,0
D000607,R000307,Joe Donnelly,Pat Roberts,16,17,1
B001288,R000122,Cory Booker,Jack Reed,15,16,0
B000944,M000639,Sherrod Brown,Robert Menendez,15,16,1
M001183,M001170,Joe Manchin,Claire McCaskill,16,17,2
B000575,L000174,Roy Blunt,Patrick Leahy,12,16,0
B001261,G000562,John Barrasso,Cory Gardner,17,17,0
M001183,T000250,Joe Manchin,John Thune,15,17,0
I000055,S001203,Johnny Isakson,Tina Smith,7,8,0
H001079,R000122,Cindy Hyde-Smith,Jack Reed,7,7,0
J000293,M001111,Ron Johnson,Patty Murray,10,16,0
M001170,M000934,Claire McCaskill,Jerry Moran,15,16,2
B001230,H001076,Tammy Baldwin,Margaret Hassan,15,17,1
C000174,G000562,Thomas Carper,Cory Gardner,16,17,0
B001277,H001076,Richard Blumenthal,Margaret Hassan,14,17,1
H001046,I000055,Martin Heinrich,Johnny Isakson,12,13,0
B000575,M000639,Roy Blunt,Robert Menendez,13,16,1
B001267,C001047,Michael Bennet,Shelley Capito,16,17,1
K000393,S001194,John Kennedy,Brian Schatz,14,16,0
F000463,H001042,Deb Fischer,Mazie Hirono,14,16,0
F000062,R000595,Dianne Feinstein,Marco Rubio,13,16,0
C000174,C001088,Thomas Carper,Christopher Coons,17,17,1
C001113,T000476,Catherine Cortez Masto,Thom Tillis,14,16,0
G000562,M001176,Cory Gardner,Jeff Merkley,12,17,0
C001071,M000639,Bob Corker,Robert Menendez,12,15,1
H001076,R000595,Margaret Hassan,Marco Rubio,15,16,0
B001135,K000383,Richard Burr,Angus King,14,16,1
N000032,S001141,Bill Nelson,Jeff Sessions,1,1,0
C000880,H001069,Michael Crapo,Heidi Heitkamp,15,17,2
N000032,T000476,Bill Nelson,Thom Tillis,16,17,1
D000622,F000062,Tammy Duckworth,Dianne Feinstein,14,15,0
C001056,U000039,John Cornyn,Tom Udall,13,16,0
C001071,W000779,Bob Corker,Ron Wyden,10,16,1
J000300,M000133,Doug Jones,Edward Markey,6,9,0
B001288,S000320,Cory Booker,Richard Shelby,13,16,0
P000603,S001194,Rand Paul,Brian Schatz,5,16,0
C001035,K000383,Susan Collins,Angus King,15,17,2
D000563,G000555,Richard Durbin,Kirsten Gillibrand,14,17,0
I000055,K000352,Johnny Isakson,Jon Kyl,2,2,0
H001069,T000250,Heidi Heitkamp,John Thune,16,17,0
G000359,R000584,Lindsey Graham,Jim Risch,14,15,0
C000141,C000174,Benjamin Cardin,Thomas Carper,15,17,0
H001076,M001176,Margaret Hassan,Jeff Merkley,13,17,0
S001197,S001198,Ben Sasse,Dan Sullivan,15,16,1
B001135,M000934,Richard Burr,Jerry Moran,14,15,1
B001135,H001069,Richard Burr,Heidi Heitkamp,14,16,1
H001041,H001061,Dean Heller,John Hoeven,15,16,1
C001075,S001194,Bill Cassidy,Brian Schatz,13,15,0
B000575,W000779,Roy Blunt,Ron Wyden,10,17,1
C000880,P000603,Michael Crapo,Rand Paul,8,17,0
I000024,S001184,James Inhofe,Tim Scott,15,16,2
S001194,S001203,Brian Schatz,Tina Smith,8,8,0
M000303,M000355,John McCain,Mitch McConnell,7,7,0
E000295,P000612,Joni Ernst,David Perdue,17,17,1
C001113,H001069,Catherine Cortez Masto,Heidi Heitkamp,15,16,0
K000367,T000464,Amy Klobuchar,Jon Tester,14,16,1
M000934,R000595,Jerry Moran,Marco Rubio,15,15,1
K000393,S000148,John Kennedy,Charles Schumer,15,17,1
A000360,P000612,Lamar Alexander,David Perdue,15,15,1
G000555,S000770,Kirsten Gillibrand,Debbie Stabenow,11,17,0
G000386,L000577,Charles Grassley,Mike Lee,9,17,1
G000359,U000039,Lindsey Graham,Tom Udall,12,15,0
M001170,T000476,Claire McCaskill,Thom Tillis,16,17,2
H001069,M001183,Heidi Heitkamp,Joe Manchin,16,17,2
B001288,S001203,Cory Booker,Tina Smith,8,8,0
F000457,V000128,Al Franken,Chris Van Hollen,6,8,0
K000393,R000122,John Kennedy,Jack Reed,15,17,0
M000639,S001181,Robert Menendez,Jeanne Shaheen,13,15,0
F000062,K000352,Dianne Feinstein,Jon Kyl,2,2,0
F000457,H001069,Al Franken,Heidi Heitkamp,8,8,0
H001079,S001203,Cindy Hyde-Smith,Tina Smith,7,7,0
K000393,U000039,John Kennedy,Tom Udall,14,17,1
B001135,T000476,Richard Burr,Thom Tillis,15,16,1
R000307,R000595,Pat Roberts,Marco Rubio,16,16,1
D000607,S001194,Joe Donnelly,Brian Schatz,15,16,0
I000055,R000595,Johnny Isakson,Marco Rubio,13,13,0
M001183,P000449,Joe Manchin,Rob Portman,15,17,1
B000944,S001197,Sherrod Brown,Ben Sasse,14,17,0
C000880,Y000064,Michael Crapo,Todd Young,16,17,1
D000622,I000055,Tammy Duckworth,Johnny Isakson,10,13,0
S001181,W000779,Jeanne Shaheen,Ron Wyden,11,16,0
T000250,Y000064,John Thune,Todd Young,17,17,0
C000880,J000300,Michael Crapo,Doug Jones,8,9,1
D000607,S001141,Joe Donnelly,Jeff Sessions,1,1,0
C000880,H001061,Michael Crapo,John Hoeven,15,16,1
C000141,W000805,Benjamin Cardin,Mark Warner,15,17,1
F000444,S000770,Jeff Flake,Debbie Stabenow,12,15,1
H001061,T000250,John Hoeven,John Thune,16,16,0
H001042,M001153,Mazie Hirono,Lisa Murkowski,13,16,0
L000174,S001141,Patrick Leahy,Jeff Sessions,0,1,0
C000174,G000386,Thomas Carper,Charles Grassley,16,17,0
F000457,J000300,Al Franken,Doug Jones,0,0,0
F000062,H001046,Dianne Feinstein,Martin Heinrich,15,16,1
B001236,P000603,John Boozman,Rand Paul,7,16,0
C001056,R000584,John Cornyn,Jim Risch,16,16,1
B000575,G000555,Roy Blunt,Kirsten Gillibrand,10,17,0
B001261,G000555,John Barrasso,Kirsten Gillibrand,10,17,0
C001098,J000293,Ted Cruz,Ron Johnson,15,16,0
K000352,W000802,Jon Kyl,Sheldon Whitehouse,2,2,0
B001230,J000293,Tammy Baldwin,Ron Johnson,12,17,0
C001071,W000437,Bob Corker,Roger Wicker,13,16,1
C001047,T000461,Shelley Capito,Patrick Toomey,13,16,1
C001075,M001183,Bill Cassidy,Joe Manchin,14,16,1
C001088,M000934,Christopher Coons,Jerry Moran,15,16,2
M001153,S001198,Lisa Murkowski,Dan Sullivan,15,16,1
S001197,S001141,Ben Sasse,Jeff Sessions,1,1,0
C001056,C001095,John Cornyn,Tom Cotton,15,16,1
G000562,I000024,Cory Gardner,James Inhofe,15,16,1
C001047,R000307,Shelley Capito,Pat Roberts,17,17,1
K000367,M001176,Amy Klobuchar,Jeff Merkley,13,16,0
D000622,L000577,Tammy Duckworth,Mike Lee,6,15,0
P000612,W000779,David Perdue,Ron Wyden,10,17,1
B000575,E000285,Roy Blunt,Michael Enzi,17,17,0
C001047,G000359,Shelley Capito,Lindsey Graham,15,15,0
S001194,S000320,Brian Schatz,Richard Shelby,14,16,0
L000577,R000595,Mike Lee,Marco Rubio,9,16,1
B000575,W000437,Roy Blunt,Roger Wicker,17,17,1
L000174,R000307,Patrick Leahy,Pat Roberts,12,16,0
L000575,S000320,James Lankford,Richard Shelby,16,17,0
H000338,S001141,Orrin Hatch,Jeff Sessions,1,1,0
L000577,R000122,Mike Lee,Jack Reed,7,17,0
C001035,F000457,Susan Collins,Al Franken,6,8,0
C001071,M001153,Bob Corker,Lisa Murkowski,12,16,1
H000338,S001194,Orrin Hatch,Brian Schatz,14,16,0
C001056,R000122,John Cornyn,Jack Reed,14,16,0
L000174,L000577,Patrick Leahy,Mike Lee,7,16,0
G000555,S001197,Kirsten Gillibrand,Ben Sasse,9,17,0
K000393,L000577,John Kennedy,Mike Lee,9,17,1
C001035,C000880,Susan Collins,Michael Crapo,15,17,1
J000293,M001153,Ron Johnson,Lisa Murkowski,14,17,0
S000033,W000802,Bernard Sanders,Sheldon Whitehouse,10,17,0
C001035,T000250,Susan Collins,John Thune,16,17,0
C001047,K000393,Shelley Capito,John Kennedy,17,17,2
C000174,S001184,Thomas Carper,Tim Scott,16,17,1
G000386,W000817,Charles Grassley,Elizabeth Warren,12,17,0
B001267,R000584,Michael Bennet,Jim Risch,15,17,2
B001135,M000133,Richard Burr,Edward Markey,10,16,0
D000563,U000039,Richard Durbin,Tom Udall,16,17,0
H001046,M000303,Martin Heinrich,John McCain,6,7,0
D000618,J000293,Steve Daines,Ron Johnson,15,17,0
B000944,W000802,Sherrod Brown,Sheldon Whitehouse,17,17,0
G000562,W000817,Cory Gardner,Elizabeth Warren,12,17,0
F000463,P000612,Deb Fischer,David Perdue,16,16,1
H001061,H001079,John Hoeven,Cindy Hyde-Smith,7,7,0
S001181,W000437,Jeanne Shaheen,Roger Wicker,15,16,0
S001184,W000779,Tim Scott,Ron Wyden,10,17,1
C001047,C001056,Shelley Capito,John Cornyn,16,16,1
H001079,W000437,Cindy Hyde-Smith,Roger Wicker,7,7,0
L000577,S001203,Mike Lee,Tina Smith,1,9,0
H001069,P000449,Heidi Heitkamp,Rob Portman,16,17,1
M000303,R000595,John McCain,Marco Rubio,6,6,1
K000352,L000577,Jon Kyl,Mike Lee,0,2,0
J000293,S001181,Ron Johnson,Jeanne Shaheen,13,16,0
M001169,S000033,Christopher Murphy,Bernard Sanders,10,17,0
C001088,T000476,Christopher Coons,Thom Tillis,16,17,2
M000355,S000320,Mitch McConnell,Richard Shelby,17,17,0
D000607,M001183,Joe Donnelly,Joe Manchin,16,17,2
C001035,S000320,Susan Collins,Richard Shelby,16,17,0
G000359,K000367,Lindsey Graham,Amy Klobuchar,13,15,0
G000555,S001202,Kirsten Gillibrand,Luther Strange,3,6,0
D000622,M000303,Tammy Duckworth,John McCain,5,7,0
C001047,H001075,Shelley Capito,Kamala Harris,14,17,1
G000359,T000461,Lindsey Graham,Patrick Toomey,11,14,0
C000141,E000285,Benjamin Cardin,Michael Enzi,14,17,0
C001070,P000612,Bob Casey,David Perdue,15,17,1
T000476,V000128,Thom Tillis,Chris Van Hollen,13,17,1
M000303,R000122,John McCain,Jack Reed,6,7,0
H001076,S001198,Margaret Hassan,Dan Sullivan,15,16,0
M000133,Y000064,Edward Markey,Todd Young,12,17,0
G000386,W000779,Charles Grassley,Ron Wyden,10,17,1
S001184,W000802,Tim Scott,Sheldon Whitehouse,15,17,0
C000141,R000605,Benjamin Cardin,Mike Rounds,14,17,1
C000127,T000464,Maria Cantwell,Jon Tester,14,16,1
H001042,W000779,Mazie Hirono,Ron Wyden,11,16,0
C000141,S001202,Benjamin Cardin,Luther Strange,4,6,1
C000141,M001111,Benjamin Cardin,Patty Murray,15,16,0
P000603,T000476,Rand Paul,Thom Tillis,7,17,0
J000300,K000383,Doug Jones,Angus King,9,9,1
D000618,W000437,Steve Daines,Roger Wicker,17,17,1
D000563,M001153,Richard Durbin,Lisa Murkowski,14,17,0
D000618,S000148,Steve Daines,Charles Schumer,15,17,1
P000603,V000128,Rand Paul,Chris Van Hollen,3,17,0
K000367,R000122,Amy Klobuchar,Jack Reed,16,16,0
K000384,W000437,Tim Kaine,Roger Wicker,16,17,1
C001113,P000449,Catherine Cortez Masto,Rob Portman,14,16,0
C001075,P000603,Bill Cassidy,Rand Paul,7,16,0
M000355,P000603,Mitch McConnell,Rand Paul,7,17,0
K000383,M000355,Angus King,Mitch McConnell,16,17,0
H001046,S000320,Martin Heinrich,Richard Shelby,15,16,0
B001135,H000338,Richard Burr,Orrin Hatch,15,16,1
K000352,Y000064,Jon Kyl,Todd Young,2,2,0
K000383,S001203,Angus King,Tina Smith,8,9,1
B000944,G000562,Sherrod Brown,Cory Gardner,15,17,0
C001075,V000128,Bill Cassidy,Chris Van Hollen,12,16,1
B001261,M000639,John Barrasso,Robert Menendez,13,16,1
M000133,M001170,Edward Markey,Claire McCaskill,13,17,0
K000384,U000039,Tim Kaine,Tom Udall,15,17,0
I000055,T000464,Johnny Isakson,Jon Tester,12,14,0
K000352,S001141,Jon Kyl,Jeff Sessions,0,0,0
H001075,R000584,Kamala Harris,Jim Risch,13,17,1
D000563,W000437,Richard Durbin,Roger Wicker,13,17,0
R000584,T000461,Jim Risch,Patrick Toomey,14,16,1
H001076,J000293,Margaret Hassan,Ron Johnson,14,17,0
H001042,I000024,Mazie Hirono,James Inhofe,12,15,0
C001075,C001088,Bill Cassidy,Christopher Coons,15,16,1
L000174,M000355,Patrick Leahy,Mitch McConnell,12,16,0
B001230,B001277,Tammy Baldwin,Richard Blumenthal,16,17,1
B001277,C001098,Richard Blumenthal,Ted Cruz,11,16,1
B001261,W000779,John Barrasso,Ron Wyden,10,17,0
P000612,S001141,David Perdue,Jeff Sessions,1,1,0
B001277,S000033,Richard Blumenthal,Bernard Sanders,10,17,0
D000622,K000367,Tammy Duckworth,Amy Klobuchar,14,15,0
B001288,Y000064,Cory Booker,Todd Young,13,16,1
C001095,S000770,Tom Cotton,Debbie Stabenow,15,17,1
C000567,S000148,Thad Cochran,Charles Schumer,8,10,0
D000607,F000457,Joe Donnelly,Al Franken,8,8,0
C001047,R000595,Shelley Capito,Marco Rubio,16,16,1
C001095,R000584,Tom Cotton,Jim Risch,15,17,2
K000367,R000595,Amy Klobuchar,Marco Rubio,13,15,1
P000612,S001194,David Perdue,Brian Schatz,14,16,0
H000338,M001170,Orrin Hatch,Claire McCaskill,16,17,1
C001098,S000148,Ted Cruz,Charles Schumer,13,16,1
S000770,W000437,Debbie Stabenow,Roger Wicker,16,17,2
B001230,S000148,Tammy Baldwin,Charles Schumer,16,17,0
C001070,R000605,Bob Casey,Mike Rounds,15,17,1
D000607,V000128,Joe Donnelly,Chris Van Hollen,14,17,1
H000338,P000449,Orrin Hatch,Rob Portman,17,17,1
J000300,M000355,Doug Jones,Mitch McConnell,9,9,0
H001042,W000802,Mazie Hirono,Sheldon Whitehouse,16,16,0
C000141,P000612,Benjamin Cardin,David Perdue,14,17,1
C000127,T000461,Maria Cantwell,Patrick Toomey,11,16,1
A000360,C001035,Lamar Alexander,Susan Collins,14,15,2
C001070,E000285,Bob Casey,Michael Enzi,15,17,0
C001047,M001169,Shelley Capito,Christopher Murphy,13,17,0
G000562,S001198,Cory Gardner,Dan Sullivan,16,16,1
M001170,R000584,Claire McCaskill,Jim Risch,15,17,2
H001046,K000367,Martin Heinrich,Amy Klobuchar,15,15,1
C000880,M001176,Michael Crapo,Jeff Merkley,11,17,0
H001061,M000355,John Hoeven,Mitch McConnell,16,16,0
H001061,R000307,John Hoeven,Pat Roberts,16,16,1
I000055,R000584,Johnny Isakson,Jim Risch,13,14,0
L000174,M000934,Patrick Leahy,Jerry Moran,12,15,0
C001095,U000039,Tom Cotton,Tom Udall,13,17,0
M001169,S000148,Christopher Murphy,Charles Schumer,15,17,0
H001061,J000300,John Hoeven,Doug Jones,9,9,0
C001070,S001202,Bob Casey,Luther Strange,5,6,1
C001035,H001079,Susan Collins,Cindy Hyde-Smith,7,7,0
F000463,R000605,Deb Fischer,Mike Rounds,16,16,1
M001153,S000770,Lisa Murkowski,Debbie Stabenow,15,17,2
F000444,M001176,Jeff Flake,Jeff Merkley,8,15,0
K000383,S000320,Angus King,Richard Shelby,16,17,0
L000174,Y000064,Patrick Leahy,Todd Young,12,16,0
F000062,T000464,Dianne Feinstein,Jon Tester,14,17,0
B001288,C001035,Cory Booker,Susan Collins,12,16,1
B000944,G000386,Sherrod Brown,Charles Grassley,15,17,1
B001277,D000618,Richard Blumenthal,Steve Daines,13,17,1
E000285,F000463,Michael Enzi,Deb Fischer,16,16,0
A000360,W000805,Lamar Alexander,Mark Warner,14,15,1
K000367,K000352,Amy Klobuchar,Jon Kyl,2,2,0
G000359,M000303,Lindsey Graham,John McCain,6,6,0
C001088,D000607,Christopher Coons,Joe Donnelly,17,17,2
B001236,R000584,John Boozman,Jim Risch,15,16,1
C001113,H000338,Catherine Cortez Masto,Orrin Hatch,14,16,0
C000567,U000039,Thad Cochran,Tom Udall,7,10,0
M000133,S000320,Edward Markey,Richard Shelby,12,17,0
E000295,W000805,Joni Ernst,Mark Warner,16,17,1
B001135,P000449,Richard Burr,Rob Portman,15,16,1
G000386,P000595,Charles Grassley,Gary Peters,16,17,1
P000603,S001197,Rand Paul,Ben Sasse,8,17,0
B000575,S000033,Roy Blunt,Bernard Sanders,8,17,0
D000563,W000779,Richard Durbin,Ron Wyden,14,17,0
M001170,N000032,Claire McCaskill,Bill Nelson,17,17,1
H000338,J000300,Orrin Hatch,Doug Jones,9,9,0
H000338,V000128,Orrin Hatch,Chris Van Hollen,13,17,1
C001047,C001095,Shelley Capito,Tom Cotton,16,17,1
S001203,T000250,Tina Smith,John Thune,8,9,0
B001261,W000437,John Barrasso,Roger Wicker,17,17,1
C000880,S001203,Michael Crapo,Tina Smith,7,9,0
C001071,G000555,Bob Corker,Kirsten Gillibrand,10,16,0
F000444,S001184,Jeff Flake,Tim Scott,13,15,1
H001069,S001194,Heidi Heitkamp,Brian Schatz,15,16,0
C000127,R000595,Maria Cantwell,Marco Rubio,13,15,1
C001035,M000355,Susan Collins,Mitch McConnell,16,17,0
M001153,S001184,Lisa Murkowski,Tim Scott,16,17,1
