member_a,member_b,votes_same,bills_same,mutual_sponsorships
C001069,N000015,154,167,0
F000462,K000387,39,160,2
G000580,Z000017,143,164,7
B001305,M001156,164,170,8
C001037,T000469,152,166,0
J000299,J000295,164,169,5
C001084,G000559,151,169,0
J000298,S001168,152,169,0
E000293,J000174,44,152,1
G000551,M001198,22,171,0
P000096,U000031,46,168,1
H001064,G000584,37,114,0
B001286,D000612,65,170,2
B001243,W000809,157,160,7
B001298,P000593,54,167,1
G000568,N000127,57,157,1
S000244,V000129,158,169,4
B001303,L000554,76,168,0
D000627,J000289,45,166,0
S001176,W000814,121,122,7
E000288,G000583,87,146,1
G000574,K000389,154,168,0
O000168,Y000065,159,163,14
C001084,W000808,141,153,0
G000552,P000607,25,144,0
B001269,H001053,159,161,12
B001290,D000614,159,167,8
B001305,W000804,162,170,4
C001097,R000588,135,155,0
C001049,C001038,144,158,0
G000546,P000602,0,0,0
J000297,L000573,127,141,9
L000562,W000815,49,169,2
M001180,Y000066,166,173,6
P000588,S000051,124,161,6
H001064,W000815,52,173,0
T000474,U000031,59,167,2
C001084,C001062,33,173,0
M001165,W000797,38,166,0
D000623,U000031,30,169,0
H001077,M001151,79,79,7
S001176,S000583,117,118,8
B001290,M001143,41,171,1
B001260,S001180,86,166,0
J000174,T000463,146,151,7
E000215,T000470,33,163,0
C001072,H001077,36,166,0
T000467,B001306,6,6,0
C000537,T000238,33,165,0
K000385,S001176,24,122,0
D000096,D000216,141,149,1
D000598,V000130,157,168,0
G000580,L000581,46,162,1
L000585,M001190,169,169,8
M001181,R000601,121,132,2
A000374,D000482,42,173,1
B001273,O000171,63,136,3
D000624,W000819,41,166,0
R000435,T000469,66,158,0
J000299,L000576,153,153,6
D000614,S001192,162,163,8
F000464,T000474,61,168,2
J000289,S001172,156,165,5
C001084,V000132,123,167,0
C001067,G000553,152,171,0
B001299,K000386,150,167,4
C001072,F000455,147,167,0
F000372,G000577,154,168,3
D000624,T000460,150,168,0
G000566,M001158,159,160,6
L000564,L000557,45,165,1
B001257,M001156,168,169,4
P000604,S001180,100,156,0
M001165,V000132,70,167,0
B001278,Q000023,150,168,0
L000583,M001137,51,160,3
C001066,D000533,53,170,0
M001143,W000795,34,170,1
K000188,S001187,66,157,3
H001036,O000170,53,169,1
B001286,K000391,156,172,1
A000375,K000391,53,172,1
G000580,K000391,54,166,1
F000462,L000583,38,157,1
K000188,W000816,71,167,3
H001052,R000598,161,171,13
B001269,H000874,38,161,0
R000435,W000808,62,143,1
H001048,S000583,163,163,11
C001101,V000130,144,164,0
C001096,E000179,34,155,0
P000607,R000577,129,145,0
C001051,S001170,42,158,0
P000523,W000813,37,173,0
B001289,D000621,166,167,9
C001096,N000184,145,148,11
B001287,D000628,71,172,2
D000628,J000255,76,145,8
C000266,R000515,28,135,2
S000250,V000131,58,169,2
C001087,P000601,160,161,8
B001269,B001282,158,160,11
C001048,O000171,95,171,3
K000375,N000184,47,157,2
C001101,D000623,150,163,1
A000372,K000378,170,172,7
B001305,M001159,163,172,5
C001069,H001064,151,171,0
C001093,H001053,166,166,12
T000467,W000806,156,161,7
M001177,S001175,39,145,2
G000581,K000387,77,172,4
B000574,C001107,45,159,0
A000370,C001109,36,163,1
L000579,R000580,32,168,0
G000552,P000594,150,166,4
C001049,H001047,138,162,0
H001064,W000795,51,171,0
M001185,T000474,137,162,2
C001093,V000130,42,166,0
B001283,H001077,87,89,8
G000579,P000602,0,0,0
L000563,T000468,124,159,0
L000585,S001175,27,145,1
B001305,S000364,162,169,7
S001165,Z000017,45,166,2
C000059,M001137,50,164,2
G000583,R000603,99,170,3
S000364,T000460,40,167,0
B001299,B001306,6,6,0
D000399,M001200,149,162,0
G000579,H001050,44,158,1
P000605,S001168,41,170,0
W000187,B000287,2,2,0
B001293,G000377,159,161,5
D000197,R000588,139,155,0
B001298,G000551,22,171,0
C001087,R000487,166,168,4
E000293,E000296,153,171,0
L000576,W000187,23,152,0
W000187,W000795,25,165,0
C000754,R000515,95,136,0
B001275,W000810,172,173,4
R000409,V000131,64,170,0
R000576,Y000063,61,169,0
H000324,L000578,33,168,2
F000454,K000380,151,170,0
K000390,S001201,128,166,0
N000188,R000607,51,163,1
B001291,K000386,147,164,6
B001295,C001059,94,160,2
P000597,C001115,3,14,0
A000374,D000628,169,172,10
N000184,P000611,152,158,7
M001177,W000809,154,173,7
B001305,L000551,22,167,0
B001287,C001090,135,170,0
B001290,D000620,64,168,0
H000874,L000563,126,166,0
M001181,T000460,39,130,0
C001087,E000288,20,144,1
C001078,S000480,89,102,0
C001063,B000287,0,2,0
S000510,H001078,16,107,0
K000009,M001166,154,168,0
S000248,B000287,2,2,0
D000620,S000051,76,169,0
D000216,R000602,135,161,1
H000874,C001114,21,82,0
C001077,K000382,66,166,2
M001197,R000486,32,164,0
L000564,L000569,170,173,13
L000583,R000409,151,167,3
B001286,D000482,142,172,1
B001296,F000464,56,166,1
B001287,J000289,73,169,1
S001154,L000589,37,39,1
H001056,S000250,166,171,8
R000583,S001201,66,150,2
S000248,S001195,29,170,1
H001064,N000181,50,167,0
S000185,N000190,21,110,1
D000628,S001156,27,166,1
B001269,M001181,115,124,3
K000362,T000463,164,169,8
E000294,Y000065,161,167,12
C001069,G000583,115,170,1
C001109,G000553,36,166,0
C001111,L000397,135,167,0
G000410,P000034,131,166,0
F000459,L000287,22,167,1
M001190,P000611,164,168,7
H001052,K000387,160,171,9
D000399,L000567,53,171,0
F000466,R000588,63,157,1
J000290,Z000017,162,168,7
M001157,W000822,23,170,2
F000455,S001195,36,168,0
G000563,G000551,22,171,0
B001284,C001072,39,168,0
H001059,T000238,171,172,5
P000597,S001157,129,163,0
B001292,W000804,46,164,0
G000552,P000608,70,164,2
A000375,F000455,35,170,0
C001096,P000258,126,158,9
S001145,T000469,150,169,0
M001197,P000606,159,162,8
F000464,W000819,155,166,5
B001243,T000193,34,153,3
J000292,K000380,38,171,0
B001283,N000189,79,79,6
B001282,L000582,46,161,2
D000533,G000553,52,171,0
J000299,M001157,166,168,5
C000754,L000564,71,173,0
C001091,M001177,48,173,0
L000491,R000576,59,171,0
B001297,S001195,158,167,7
C001109,C001080,27,164,0
H001053,S001187,159,159,9
L000557,S001195,45,162,1
A000369,T000475,159,160,4
L000581,M001177,48,169,0
C001109,C001110,88,166,1
M001200,T000460,143,161,0
S001157,U000031,73,165,2
J000032,S000250,38,167,1
E000296,N000002,157,167,0
H001065,P000523,36,173,0
B001243,S001183,157,160,11
H001072,K000380,39,169,0
J000297,V000108,30,153,0
B001287,E000179,131,165,0
K000387,L000557,44,165,1
B001274,B000287,0,2,0
B001297,Z000017,155,168,7
J000297,R000486,29,155,0
C001108,E000179,38,165,0
L000564,L000570,42,173,0
B001290,G000571,42,162,0
R000606,G000585,101,107,0
C001067,M001187,30,169,1
D000621,R000576,60,166,0
B001304,J000032,147,164,0
C001105,M001194,164,168,5
D000600,M001184,110,170,2
F000454,M001165,48,170,0
M001195,P000593,53,167,1
H001053,P000096,40,169,1
G000410,S001190,125,164,2
L000567,C001115,12,14,0
R000608,W000822,114,170,2
C001059,L000557,104,158,0
B000213,S001172,165,166,6
C001037,L000562,142,165,1
G000535,M001200,131,152,0
D000600,G000552,142,164,2
G000577,M001187,161,169,6
B001293,R000608,74,171,3
S001183,V000081,27,172,0
J000032,L000569,37,169,1
C001077,M001185,70,166,3
J000294,S001192,29,162,0
J000297,P000258,126,156,9
T000470,B000287,0,2,0
B001257,H001053,169,170,11
B001305,W000791,164,171,4
M001159,P000606,165,167,4
L000578,R000588,34,154,2
C001072,W000821,40,169,0
C001076,F000455,8,56,0
C000537,E000297,150,166,0
C001106,R000515,33,129,1
B001270,F000465,26,158,0
F000454,W000810,49,172,0
C001053,B001306,6,6,0
G000583,L000589,27,39,1
D000197,D000482,154,169,0
L000587,P000588,154,158,6
L000565,O000171,139,170,1
M001165,P000034,29,171,0
C001080,N000190,14,110,0
G000574,P000591,0,0,0
M001200,N000015,149,161,0
C001069,H001053,48,170,1
G000552,K000188,67,163,0
I000056,P000523,38,168,0
S001192,U000031,158,166,3
P000606,T000460,40,164,1
C000537,Z000017,37,164,0
F000372,G000563,160,170,5
D000533,S001183,145,171,6
B001282,L000569,171,171,17
F000450,P000591,0,0,0
S001150,T000475,39,162,0
L000569,M001179,160,161,9
R000409,T000478,157,172,2
S001180,H001078,57,113,0
B001301,T000193,35,164,1
B001293,M001199,168,172,4
G000581,P000594,78,172,3
B001304,V000132,124,162,0
C001049,H001064,143,165,0
M001163,Z000017,41,169,0
R000606,S001172,28,169,0
E000294,G000563,167,171,10
D000626,H001074,157,168,11
D000482,P000599,43,165,0
E000297,F000455,153,171,0
D000620,M001143,133,168,0
B001305,W000798,165,172,9
F000448,M001198,97,97,7
G000289,S000250,168,170,24
L000576,M001193,149,156,7
L000576,S001192,151,152,9
D000628,M001190,167,168,8
K000380,W000798,38,171,1
B000490,J000299,79,163,2
C000984,L000563,93,125,1
P000096,S000248,155,170,0
B001291,R000487,164,168,5
J000289,M001179,149,160,9
C001053,D000620,63,166,0
D000615,P000606,158,162,14
B001304,M001177,48,168,0
H001065,Q000023,45,168,0
D000620,F000448,27,94,0
E000215,P000258,64,162,0
C001111,L000560,136,167,0
E000179,T000475,33,156,0
L000397,S001199,31,170,0
C001076,F000454,14,56,0
J000288,N000179,131,142,0
A000374,G000565,149,164,15
C001059,G000552,86,154,2
D000197,M001199,36,169,1
L000570,S000250,40,171,0
K000387,M001185,68,166,3
B001294,R000599,61,169,2
B001287,N000181,69,167,3
C001069,C001111,144,168,0
G000535,W000804,28,159,0
L000567,S001183,148,173,3
B001285,C001062,56,170,2
L000564,R000592,167,168,13
B001302,O000171,91,173,3
G000578,P000594,151,171,2
C001093,H001036,166,167,10
C001077,D000600,159,170,3
T000465,W000809,34,161,0
J000298,T000470,23,168,0
B001275,C001112,60,170,2
C000714,R000570,1,89,0
C001103,S001187,153,154,10
K000378,S001199,170,172,5
C001084,L000551,154,168,0
C001061,D000482,143,161,0
S001157,W000822,121,164,1
B001297,D000626,155,169,4
H001036,J000290,168,170,9
S000522,T000469,64,169,0
C001105,C000984,24,121,0
C001077,I000056,161,167,4
B001273,B001306,6,6,0
C000537,D000626,39,165,0
C001093,L000559,39,166,0
C001049,T000478,37,165,1
M001157,M001160,29,164,1
L000564,S000051,134,173,8
H001077,P000597,36,167,0
D000626,P000598,45,161,0
B000755,D000628,168,168,5
J000289,P000604,32,157,0
C001105,G000585,20,103,0
E000297,T000467,28,173,0
F000454,O000171,123,172,0
B001294,H001065,166,169,6
P000597,W000809,37,170,0
C001108,D000619,164,170,7
H001071,M001165,166,170,0
E000179,G000553,151,165,0
G000535,S001172,25,156,0
S001157,Y000066,65,166,2
K000376,W000809,169,170,7
G000546,S001156,27,159,1
B001251,P000258,69,165,0
G000546,Y000062,32,162,0
B001290,P000096,44,169,1
H001050,N000181,41,152,1
H001047,M001201,59,169,0
G000579,L000491,170,171,8
U000031,V000131,65,169,1
L000573,M001185,54,143,2
P000608,R000435,101,158,3
C001051,S000583,156,157,9
C001092,Y000033,161,165,6
F000449,L000576,150,153,8
G000552,G000581,71,165,2
K000378,M001197,163,167,3
D000096,Y000033,27,155,0
L000563,S001199,76,168,2
D000399,J000299,34,167,0
H001077,O000168,163,164,9
M001185,G000584,47,110,2
B001282,B001257,168,169,9
L000581,M001159,39,169,0
B000755,P000605,157,167,3
H001077,P000588,158,160,11
J000174,M001151,61,62,7
D000604,T000470,131,135,4
A000375,J000290,166,169,10
G000410,H000874,134,163,0
L000559,G000584,28,113,0
C000059,N000188,49,169,2
C001097,C000754,130,168,0
J000032,K000210,47,162,1
C001109,G000579,166,166,5
B001269,G000551,24,160,0
B001278,V000131,141,171,0
B001304,W000806,41,158,0
D000216,S001176,29,122,0
G000558,L000583,161,167,11
H001047,R000593,56,167,1
H001064,N000179,124,146,0
C001067,F000454,143,170,0
L000578,R000583,147,149,11
L000586,R000435,91,157,1
C001106,L000587,145,163,3
L000287,N000181,19,161,0
R000577,W000810,39,167,0
P000588,P000611,156,160,8
C001105,R000486,34,164,0
D000617,R000583,40,152,1
S001193,T000477,37,160,1
A000370,B001292,148,163,0
B001291,S001172,164,166,9
D000617,S001175,127,145,1
L000559,M001202,121,171,0
W000795,C001115,14,14,0
A000370,W000819,35,164,2
B001303,G000576,50,167,0
T000467,Y000066,171,173,6
H001038,L000587,42,166,1
K000376,V000131,57,168,1
Q000023,S001193,146,163,0
A000369,L000560,46,166,0
C001069,Y000066,50,171,1
C001037,P000601,27,162,1
G000568,P000602,0,0,0
F000454,T000469,150,169,0
S001196,V000081,33,172,1
B001292,G000566,42,162,0
F000464,M000312,36,171,1
R000604,V000130,51,170,0
J000255,P000258,87,146,8
B001294,T000467,165,169,5
B001301,G000559,49,168,0
D000533,F000466,119,171,3
C001111,P000597,141,167,0
G000571,K000381,141,163,0
K000188,M001197,70,165,2
B001295,L000581,38,168,1
G000289,P000258,136,169,9
J000174,R000585,144,149,11
F000372,K000210,154,163,2
K000387,L000580,50,168,1
H001058,Y000063,162,166,10
F000465,S001190,77,171,2
C001049,R000586,31,151,0
B000213,M000312,26,169,0
C001072,F000462,133,156,0
K000378,M001137,49,164,2
C001053,G000535,27,159,0
C000266,R000487,168,170,5
M001195,W000808,32,153,0
B001282,E000298,128,129,7
M000087,R000582,33,168,1
C001109,L000583,156,161,7
A000367,L000554,103,170,2
M000087,R000597,32,164,1
C001078,R000576,155,172,0
R000608,Y000066,76,172,3
H001064,L000579,145,171,0
R000592,S000583,157,159,12
C000984,F000454,113,124,0
K000188,Z000018,0,1,0
B001278,W000806,34,161,0
G000410,M001158,60,159,2
L000287,R000486,154,163,0
L000581,R000603,37,167,2
R000578,W000804,153,168,1
M001151,S000051,66,79,5
E000288,N000127,116,139,1
S001170,T000477,41,157,0
B001290,W000821,164,172,13
G000566,N000181,162,163,4
K000391,L000563,139,168,0
B001291,D000604,129,134,6
G000566,J000299,164,165,6
K000375,M001184,56,170,1
C001101,H001052,39,163,1
H001077,J000290,166,167,6
C001037,R000607,29,162,1
E000179,R000591,35,165,0
R000604,S000583,156,162,8
A000369,G000546,159,161,4
D000216,D000624,154,163,0
R000598,S001148,154,162,5
F000449,H001078,108,110,6
C000266,K000362,164,169,11
H001068,J000292,26,165,0
P000598,R000577,134,156,0
C000714,N000127,72,87,0
C001067,G000585,99,106,0
H001053,M001194,172,172,10
K000385,S001200,152,170,0
L000576,R000599,56,157,2
P000594,R000577,42,167,0
D000619,M001201,166,170,10
O000171,V000081,100,172,1
L000563,T000477,74,160,0
L000569,S001168,33,172,0
O000171,R000486,106,169,0
L000559,W000806,37,160,0
L000554,M001159,145,170,2
B001297,C001094,160,170,6
C000059,P000258,137,169,5
L000551,W000795,19,166,0
K000188,M001194,74,170,3
C001037,C001067,155,167,2
P000592,R000603,156,160,11
G000571,P000597,143,160,0
B001284,B001297,159,169,6
N000002,P000594,31,169,0
C001108,P000591,0,0,0
C001059,M001187,94,159,2
V000131,E000298,50,129,0
C001092,L000565,64,164,1
S001145,S001175,132,144,0
C001096,S001150,39,161,0
G000577,R000395,150,156,3
A000055,S001176,119,120,8
B001282,C001109,164,165,7
D000628,W000798,172,172,10
A000055,W000806,153,156,7
B001301,D000619,168,170,6
R000582,V000129,168,171,8
J000255,Y000033,72,145,4
C001053,H001053,167,169,7
S001191,G000584,77,113,2
H001067,P000096,41,161,1
D000533,M001189,141,164,9
M001197,P000096,40,165,1
C001080,D000600,36,169,0
G000289,M001190,166,168,7
G000577,M001189,156,164,7
C001051,S000510,28,162,0
F000459,F000450,172,173,8
K000382,R000585,65,163,2
D000621,P000609,163,165,6
M001179,M001159,158,161,3
G000546,N000181,158,159,3
C001109,H001067,156,157,8
L000581,P000599,41,161,1
C001093,H000874,34,164,0
N000015,S001175,134,145,0
A000370,R000575,38,167,1
D000614,J000295,164,168,7
B001282,D000620,64,167,2
E000296,H001068,145,163,0
L000583,S001165,42,164,2
D000598,G000289,40,168,0
F000450,H001078,111,113,6
H001067,N000188,50,161,2
C000984,K000375,106,123,0
M001195,S001201,74,170,3
G000535,S001193,137,157,0
D000619,I000056,161,166,5
C001110,L000585,91,173,1
J000288,W000820,28,167,1
L000287,R000575,23,164,0
K000009,K000381,150,171,0
H001059,K000382,62,167,3
D000533,W000809,142,171,5
F000465,S001191,113,167,3
B001293,H001064,51,172,0
B001297,T000463,156,169,8
H001068,S001195,27,162,0
C001072,C001103,39,162,0
M001184,P000592,109,161,7
P000591,L000588,0,0,0
S001199,W000791,171,172,4
D000621,T000468,37,161,1
K000381,O000171,132,173,2
C001084,P000604,149,158,0
S001190,S001193,125,166,1
L000580,T000478,50,168,1
N000015,W000820,38,167,0
B001282,P000608,77,169,7
M001165,R000583,149,150,0
R000592,S000522,136,167,7
F000448,S001150,21,97,1
P000598,R000609,39,155,0
B001278,L000551,153,168,0
M001202,R000515,82,135,0
H000874,N000184,35,156,0
C001101,E000179,140,158,0
H000874,T000465,151,158,0
B001285,G000577,56,168,3
D000623,M001196,135,165,0
D000610,R000597,41,161,0
B001302,G000559,51,169,0
D000625,G000289,154,167,3
B001285,J000032,141,166,0
B001300,M001185,131,162,2
C001111,W000810,61,170,1
D000627,G000565,44,161,0
D000627,T000470,44,168,0
B000213,L000580,49,166,0
T000467,T000462,98,99,8
C001091,P000034,153,173,0
F000450,S001170,44,165,0
E000179,J000298,144,162,0
M001194,M001195,166,173,10
C001067,M001188,154,169,0
A000369,R000576,56,168,0
C001092,S001150,39,167,0
G000289,P000606,165,166,7
B001297,S001191,108,164,6
L000586,M001193,68,167,1
H001067,W000814,155,158,11
M001189,R000608,73,165,3
P000593,S000480,90,101,0
A000367,S001175,54,145,1
L000287,S000364,21,165,1
C001096,L000580,43,156,0
L000565,L000397,130,167,0
B001303,G000579,51,170,0
H001067,T000477,156,157,3
C001072,J000290,40,166,0
B000755,D000625,152,164,1
B001304,Z000017,46,166,1
H001053,N000184,156,159,10
I000056,S001196,156,168,4
B001294,H001073,162,167,2
B000755,H001078,111,111,5
D000191,K000391,137,165,0
B000490,B001284,79,165,2
J000294,S000244,34,165,0
C001084,E000297,163,173,0
G000583,S001195,98,169,3
A000375,P000605,160,170,3
A000372,C001114,82,84,3
G000574,H001048,35,169,0
H001056,P000034,33,173,0
M001187,R000515,32,134,1
C001061,W000795,34,159,1
D000604,G000546,128,131,4
B001281,C001108,46,164,0
K000389,L000287,158,165,0
H001072,J000289,158,167,6
L000560,S001170,144,162,0
S001175,W000795,26,143,2
B001303,G000535,130,159,0
M001143,P000598,138,161,0
S001145,S000248,165,172,0
G000289,L000588,29,46,0
B001305,P000258,136,169,6
D000612,M001189,159,164,5
H001071,S001176,123,125,7
B001294,F000450,166,169,4
D000620,P000605,66,167,0
S000185,S000344,144,170,0
D000598,D000624,159,167,0
G000581,H001065,76,172,2
L000570,P000611,41,172,0
J000297,M001177,142,159,8
F000448,M001194,97,97,9
J000288,S000510,145,161,0
A000369,S000480,12,100,0
C001087,R000592,163,165,10
M001194,R000577,38,167,0
G000565,R000592,149,159,13
B001296,R000598,50,167,1
C001038,N000181,28,160,0
K000382,T000478,64,167,2
C001112,C000537,138,163,0
C000059,V000129,169,170,7
B001281,M001179,39,153,0
R000606,S001180,114,171,0
A000055,O000171,92,167,4
B001251,G000571,141,158,0
H001056,C001114,82,84,2
L000567,W000810,152,173,2
E000293,S000522,79,172,1
J000032,S000248,152,169,0
K000009,Y000033,36,169,0
C001093,J000174,144,146,12
C001069,R000597,49,167,1
B000755,S001185,53,161,1
C001066,C001087,40,169,0
S001195,W000809,167,170,8
B001281,P000592,47,154,2
E000296,T000467,35,171,0
B001227,D000216,152,162,1
F000454,N000181,47,166,1
B000490,S001165,118,161,0
D000533,G000578,140,169,6
