member_a_id,member_b_id,member_a_name,member_b_name,votes_same,bills_same,mutual_sponsorships
M001111,U000038,Patty Murray,Mark Udall,21,21,2
H000206,J000293,Tom Harkin,Ron Johnson,5,24,0
K000360,W000818,Mark Kirk,John Walsh,9,9,1
C000127,M001183,Maria Cantwell,Joe Manchin,21,24,1
C001071,R000122,Bob Corker,Jack Reed,15,25,1
D000563,M000355,Richard Durbin,Mitch McConnell,14,25,0
B001261,R000361,John Barrasso,John Rockefeller,13,24,0
F000463,W000437,Deb Fischer,Roger Wicker,18,24,1
C001070,M001153,Bob Casey,Lisa Murkowski,21,22,2
B000711,K000360,Barbara Boxer,Mark Kirk,13,21,2
K000367,S001194,Amy Klobuchar,Brian Schatz,22,23,3
A000360,M000639,Lamar Alexander,Robert Menendez,15,23,0
P000590,R000146,Mark Pryor,Harry Reid,24,25,1
L000261,S000770,Carl Levin,Debbie Stabenow,24,25,2
B001267,J000291,Michael Bennet,Mike Johanns,14,23,0
B001135,L000577,Richard Burr,Mike Lee,13,24,1
I000055,R000361,Johnny Isakson,John Rockefeller,19,25,0
K000367,S001141,Amy Klobuchar,Jeff Sessions,10,23,0
S000148,T000461,Charles Schumer,Patrick Toomey,12,25,0
F000062,S000148,Dianne Feinstein,Charles Schumer,25,25,2
S000033,U000039,Bernard Sanders,Tom Udall,24,24,2
E000285,S000770,Michael Enzi,Debbie Stabenow,11,25,0
B001277,B000944,Richard Blumenthal,Sherrod Brown,23,24,2
M000133,P000603,Edward Markey,Rand Paul,7,15,0
L000577,M001170,Mike Lee,Claire McCaskill,4,20,1
C001035,R000584,Susan Collins,Jim Risch,10,25,1
B001267,T000250,Michael Bennet,John Thune,14,25,0
M001183,W000817,Joe Manchin,Elizabeth Warren,20,23,3
L000550,M000639,Mary Landrieu,Robert Menendez,22,24,3
C001088,F000062,Christopher Coons,Dianne Feinstein,24,24,2
B000711,C000567,Barbara Boxer,Thad Cochran,16,21,0
F000463,M001153,Deb Fischer,Lisa Murkowski,12,22,1
B001288,K000384,Cory Booker,Tim Kaine,13,13,1
H000206,H001061,Tom Harkin,John Hoeven,20,24,0
D000607,T000464,Joe Donnelly,Jon Tester,22,24,4
M001111,S000770,Patty Murray,Debbie Stabenow,21,22,2
S001184,W000802,Tim Scott,Sheldon Whitehouse,10,24,0
K000383,R000307,Angus King,Pat Roberts,8,22,0
L000123,P000603,Frank Lautenberg,Rand Paul,0,3,0
B001267,F000457,Michael Bennet,Al Franken,21,25,2
G000359,M000133,Lindsey Graham,Edward Markey,11,16,1
B001288,B001236,Cory Booker,John Boozman,7,13,0
C000542,M001169,Daniel Coats,Christopher Murphy,14,24,0
L000174,T000250,Patrick Leahy,John Thune,12,25,0
K000383,M000934,Angus King,Jerry Moran,11,19,1
E000285,P000449,Michael Enzi,Rob Portman,18,25,1
D000563,E000285,Richard Durbin,Michael Enzi,12,25,1
F000062,W000779,Dianne Feinstein,Ron Wyden,22,25,2
G000386,J000177,Charles Grassley,Tim Johnson,11,25,0
M000934,R000146,Jerry Moran,Harry Reid,12,21,1
C001035,U000039,Susan Collins,Tom Udall,23,25,2
I000024,L000577,James Inhofe,Mike Lee,16,21,1
M000355,M001169,Mitch McConnell,Christopher Murphy,12,24,0
C000286,H001042,Saxby Chambliss,Mazie Hirono,16,23,0
B000944,S000148,Sherrod Brown,Charles Schumer,22,24,2
I000055,S001141,Johnny Isakson,Jeff Sessions,14,23,1
B001261,R000307,John Barrasso,Pat Roberts,20,23,1
J000291,L000261,Mike Johanns,Carl Levin,14,23,0
J000291,W000818,Mike Johanns,John Walsh,6,9,1
D000563,M001111,Richard Durbin,Patty Murray,22,22,2
S000148,V000127,Charles Schumer,David Vitter,17,25,1
L000174,M000639,Patrick Leahy,Robert Menendez,23,25,2
C000127,C000560,Maria Cantwell,Tom Coburn,6,23,0
H000338,U000038,Orrin Hatch,Mark Udall,15,24,0
J000293,W000817,Ron Johnson,Elizabeth Warren,4,24,0
M000934,S001194,Jerry Moran,Brian Schatz,10,19,1
B000944,U000039,Sherrod Brown,Tom Udall,23,24,2
B001230,G000386,Tammy Baldwin,Charles Grassley,12,24,0
J000293,M000355,Ron Johnson,Mitch McConnell,18,25,1
C001098,G000386,Ted Cruz,Charles Grassley,20,24,1
C000880,L000261,Michael Crapo,Carl Levin,10,25,1
C001056,M000133,John Cornyn,Edward Markey,8,16,0
C001100,D000563,Jeffrey Chiesa,Richard Durbin,5,5,0
C001035,W000818,Susan Collins,John Walsh,11,11,1
L000261,T000250,Carl Levin,John Thune,15,25,0
C000567,M000355,Thad Cochran,Mitch McConnell,15,22,1
I000055,M001176,Johnny Isakson,Jeff Merkley,16,24,2
C001056,K000383,John Cornyn,Angus King,10,22,0
B000243,H001061,Max Baucus,John Hoeven,12,14,0
C000174,T000461,Thomas Carper,Patrick Toomey,13,25,0
B001261,W000805,John Barrasso,Mark Warner,15,23,1
G000386,S000033,Charles Grassley,Bernard Sanders,10,24,0
K000148,W000818,John Kerry,John Walsh,0,0,0
A000360,R000584,Lamar Alexander,Jim Risch,15,23,1
F000457,L000261,Al Franken,Carl Levin,24,25,3
B001230,C001088,Tammy Baldwin,Christopher Coons,21,23,2
H001046,S001181,Martin Heinrich,Jeanne Shaheen,23,24,2
M001183,T000250,Joe Manchin,John Thune,14,24,1
C000174,W000805,Thomas Carper,Mark Warner,21,24,3
K000367,R000307,Amy Klobuchar,Pat Roberts,10,24,0
R000122,T000461,Jack Reed,Patrick Toomey,12,25,0
C001070,M000702,Bob Casey,Barbara Mikulski,23,24,2
L000174,P000449,Patrick Leahy,Rob Portman,14,25,0
F000463,M001169,Deb Fischer,Christopher Murphy,13,24,0
B001277,S001181,Richard Blumenthal,Jeanne Shaheen,23,25,2
C000567,M000303,Thad Cochran,John McCain,11,20,1
K000384,W000802,Tim Kaine,Sheldon Whitehouse,21,24,2
F000444,T000461,Jeff Flake,Patrick Toomey,20,24,1
G000359,K000367,Lindsey Graham,Amy Klobuchar,19,25,2
B001236,I000055,John Boozman,Johnny Isakson,21,25,1
M000702,S000148,Barbara Mikulski,Charles Schumer,25,25,3
J000293,M000934,Ron Johnson,Jerry Moran,15,21,1
M001176,W000805,Jeff Merkley,Mark Warner,19,23,3
L000261,R000122,Carl Levin,Jack Reed,23,25,3
I000055,K000384,Johnny Isakson,Tim Kaine,18,24,0
C001035,N000032,Susan Collins,Bill Nelson,24,25,3
A000368,G000386,Kelly Ayotte,Charles Grassley,15,25,1
E000285,I000024,Michael Enzi,James Inhofe,21,22,1
G000386,H001046,Charles Grassley,Martin Heinrich,12,24,0
C001100,M001176,Jeffrey Chiesa,Jeff Merkley,5,5,0
M001169,R000361,Christopher Murphy,John Rockefeller,23,24,3
H001049,H000206,Kay Hagan,Tom Harkin,22,24,2
J000293,S000770,Ron Johnson,Debbie Stabenow,6,25,0
F000463,M000702,Deb Fischer,Barbara Mikulski,14,24,0
R000361,W000802,John Rockefeller,Sheldon Whitehouse,22,25,3
C001071,S000148,Bob Corker,Charles Schumer,15,25,0
C000174,C001100,Thomas Carper,Jeffrey Chiesa,5,5,0
M001111,S000148,Patty Murray,Charles Schumer,22,22,2
C000286,H000206,Saxby Chambliss,Tom Harkin,16,23,0
B000575,S000148,Roy Blunt,Charles Schumer,19,25,1
M000133,S001194,Edward Markey,Brian Schatz,13,14,2
B001135,M000355,Richard Burr,Mitch McConnell,17,25,1
J000291,M001183,Mike Johanns,Joe Manchin,15,22,1
C001035,V000127,Susan Collins,David Vitter,18,25,2
R000146,W000817,Harry Reid,Elizabeth Warren,22,24,2
B001277,C001071,Richard Blumenthal,Bob Corker,14,25,0
D000563,R000146,Richard Durbin,Harry Reid,25,25,2
C001056,K000367,John Cornyn,Amy Klobuchar,10,24,0
B001135,S000770,Richard Burr,Debbie Stabenow,15,25,0
I000055,T000461,Johnny Isakson,Patrick Toomey,16,25,1
H001069,J000177,Heidi Heitkamp,Tim Johnson,21,23,3
B000711,M001170,Barbara Boxer,Claire McCaskill,19,20,2
C000560,F000457,Tom Coburn,Al Franken,7,23,0
F000444,P000603,Jeff Flake,Rand Paul,17,22,1
M000934,U000039,Jerry Moran,Tom Udall,11,21,1
B001288,P000603,Cory Booker,Rand Paul,6,12,0
C000286,H001041,Saxby Chambliss,Dean Heller,12,23,2
C000127,G000555,Maria Cantwell,Kirsten Gillibrand,24,25,2
E000285,W000817,Michael Enzi,Elizabeth Warren,9,24,1
C000542,H001069,Daniel Coats,Heidi Heitkamp,16,23,1
C000542,M000934,Daniel Coats,Jerry Moran,19,21,1
B001277,B000575,Richard Blumenthal,Roy Blunt,18,25,1
G000386,K000360,Charles Grassley,Mark Kirk,15,22,1
C000560,T000250,Tom Coburn,John Thune,14,23,1
H001061,W000817,John Hoeven,Elizabeth Warren,19,24,1
W000805,W000802,Mark Warner,Sheldon Whitehouse,20,24,3
C000560,J000291,Tom Coburn,Mike Johanns,13,21,1
C000542,L000577,Daniel Coats,Mike Lee,12,24,1
B001236,F000062,John Boozman,Dianne Feinstein,15,25,1
L000577,M001169,Mike Lee,Christopher Murphy,5,23,0
R000146,U000038,Harry Reid,Mark Udall,24,24,2
C001100,W000802,Jeffrey Chiesa,Sheldon Whitehouse,3,5,0
U000038,W000437,Mark Udall,Roger Wicker,20,24,0
B000243,H001049,Max Baucus,Kay Hagan,13,14,2
F000062,K000384,Dianne Feinstein,Tim Kaine,24,24,2
C001035,D000607,Susan Collins,Joe Donnelly,24,24,3
L000550,T000250,Mary Landrieu,John Thune,16,24,1
K000383,K000367,Angus King,Amy Klobuchar,22,23,3
B001288,C001088,Cory Booker,Christopher Coons,12,12,1
M000303,M000934,John McCain,Jerry Moran,14,19,1
C000174,R000361,Thomas Carper,John Rockefeller,20,25,3
D000607,K000148,Joe Donnelly,John Kerry,1,1,0
B000711,B001135,Barbara Boxer,Richard Burr,13,23,0
B001230,C001056,Tammy Baldwin,John Cornyn,8,23,0
C001099,P000590,William Cowan,Mark Pryor,6,6,2
J000291,S001194,Mike Johanns,Brian Schatz,12,21,0
C000174,M001111,Thomas Carper,Patty Murray,17,22,2
B001267,K000367,Michael Bennet,Amy Klobuchar,21,25,2
C000141,L000550,Benjamin Cardin,Mary Landrieu,22,24,3
J000291,S001141,Mike Johanns,Jeff Sessions,14,22,1
C001098,T000464,Ted Cruz,Jon Tester,11,24,1
I000024,W000805,James Inhofe,Mark Warner,12,21,1
C001088,M000355,Christopher Coons,Mitch McConnell,13,24,0
B001277,H001042,Richard Blumenthal,Mazie Hirono,24,24,2
S001184,U000038,Tim Scott,Mark Udall,9,23,0
B001265,P000590,Mark Begich,Mark Pryor,23,23,2
P000449,W000818,Rob Portman,John Walsh,8,11,1
C000174,E000285,Thomas Carper,Michael Enzi,15,25,1
A000368,L000550,Kelly Ayotte,Mary Landrieu,18,24,3
W000805,W000817,Mark Warner,Elizabeth Warren,19,23,3
R000595,U000038,Marco Rubio,Mark Udall,9,23,0
I000055,K000360,Johnny Isakson,Mark Kirk,15,22,2
R000584,W000779,Jim Risch,Ron Wyden,12,25,0
H001061,S000148,John Hoeven,Charles Schumer,22,25,1
C000141,R000122,Benjamin Cardin,Jack Reed,24,25,4
R000122,U000038,Jack Reed,Mark Udall,23,24,3
C001035,H000338,Susan Collins,Orrin Hatch,16,25,1
A000360,M000702,Lamar Alexander,Barbara Mikulski,16,23,1
F000457,S001141,Al Franken,Jeff Sessions,10,23,0
B001236,M000303,John Boozman,John McCain,16,23,1
R000146,S001184,Harry Reid,Tim Scott,9,24,0
K000384,M000303,Tim Kaine,John McCain,13,22,0
H000206,T000464,Tom Harkin,Jon Tester,20,24,2
D000607,H001061,Joe Donnelly,John Hoeven,22,24,1
C000880,S001141,Michael Crapo,Jeff Sessions,16,23,1
C001056,L000174,John Cornyn,Patrick Leahy,10,24,0
K000148,S000770,John Kerry,Debbie Stabenow,2,2,0
S000033,T000464,Bernard Sanders,Jon Tester,20,24,2
H001049,W000818,Kay Hagan,John Walsh,11,11,1
E000285,R000595,Michael Enzi,Marco Rubio,16,24,1
B000243,M000702,Max Baucus,Barbara Mikulski,13,14,2
C001100,I000024,Jeffrey Chiesa,James Inhofe,2,4,0
C000127,G000359,Maria Cantwell,Lindsey Graham,18,25,0
C000567,I000055,Thad Cochran,Johnny Isakson,20,22,2
H001049,H001041,Kay Hagan,Dean Heller,18,24,2
J000291,S000320,Mike Johanns,Richard Shelby,15,23,1
S001194,T000250,Brian Schatz,John Thune,13,23,0
C000141,S001184,Benjamin Cardin,Tim Scott,8,24,0
C000560,K000383,Tom Coburn,Angus King,5,21,0
K000367,L000261,Amy Klobuchar,Carl Levin,24,25,3
G000555,J000177,Kirsten Gillibrand,Tim Johnson,23,25,3
B001265,H001069,Mark Begich,Heidi Heitkamp,21,21,4
B001265,M000934,Mark Begich,Jerry Moran,12,20,2
B001288,B001135,Cory Booker,Richard Burr,9,13,0
M001153,T000250,Lisa Murkowski,John Thune,14,23,1
C001035,W000802,Susan Collins,Sheldon Whitehouse,21,25,4
C000567,F000062,Thad Cochran,Dianne Feinstein,18,22,0
H000206,K000367,Tom Harkin,Amy Klobuchar,22,24,3
G000386,S001141,Charles Grassley,Jeff Sessions,15,23,1
B000711,C001088,Barbara Boxer,Christopher Coons,21,22,2
A000368,S001184,Kelly Ayotte,Tim Scott,14,24,1
M000934,S000320,Jerry Moran,Richard Shelby,14,21,1
C001035,P000449,Susan Collins,Rob Portman,16,25,1
E000285,M000303,Michael Enzi,John McCain,16,23,1
C001099,H001069,William Cowan,Heidi Heitkamp,6,6,3
C001099,M000934,William Cowan,Jerry Moran,3,5,1
I000055,M001183,Johnny Isakson,Joe Manchin,19,24,2
C000560,M000133,Tom Coburn,Edward Markey,4,14,0
A000368,T000461,Kelly Ayotte,Patrick Toomey,17,25,1
F000062,M001183,Dianne Feinstein,Joe Manchin,21,24,2
M001111,W000802,Patty Murray,Sheldon Whitehouse,19,22,2
C001056,M000702,John Cornyn,Barbara Mikulski,11,24,0
B001261,J000293,John Barrasso,Ron Johnson,18,24,1
C001098,G000555,Ted Cruz,Kirsten Gillibrand,7,24,0
H001046,M001169,Martin Heinrich,Christopher Murphy,23,24,2
B001230,G000555,Tammy Baldwin,Kirsten Gillibrand,23,24,3
N000032,V000127,Bill Nelson,David Vitter,17,25,1
B000243,T000464,Max Baucus,Jon Tester,13,14,2
I000024,S001181,James Inhofe,Jeanne Shaheen,11,22,0
C000127,C001056,Maria Cantwell,John Cornyn,11,24,0
S001181,T000250,Jeanne Shaheen,John Thune,14,25,0
B000711,P000603,Barbara Boxer,Rand Paul,6,22,0
F000444,G000359,Jeff Flake,Lindsey Graham,14,24,2
L000577,M000702,Mike Lee,Barbara Mikulski,4,24,0
F000444,H000206,Jeff Flake,Tom Harkin,10,23,0
K000360,S001194,Mark Kirk,Brian Schatz,13,20,2
C001100,W000817,Jeffrey Chiesa,Elizabeth Warren,4,5,0
H001046,U000038,Martin Heinrich,Mark Udall,23,23,2
H001042,M001176,Mazie Hirono,Jeff Merkley,20,23,2
B001288,M001170,Cory Booker,Claire McCaskill,9,10,1
M000303,T000250,John McCain,John Thune,17,23,1
K000383,S001194,Angus King,Brian Schatz,21,21,2
G000386,K000383,Charles Grassley,Angus King,12,23,0
G000555,S000033,Kirsten Gillibrand,Bernard Sanders,24,24,2
B000944,C000286,Sherrod Brown,Saxby Chambliss,16,23,0
M000934,R000122,Jerry Moran,Jack Reed,10,21,1
F000062,S001184,Dianne Feinstein,Tim Scott,9,24,0
H001069,R000122,Heidi Heitkamp,Jack Reed,20,23,4
H001061,P000590,John Hoeven,Mark Pryor,23,25,1
B001135,F000457,Richard Burr,Al Franken,15,25,0
F000463,L000550,Deb Fischer,Mary Landrieu,15,23,1
G000555,S000770,Kirsten Gillibrand,Debbie Stabenow,25,25,2
H001049,L000123,Kay Hagan,Frank Lautenberg,3,3,2
A000360,G000386,Lamar Alexander,Charles Grassley,15,23,1
K000383,P000603,Angus King,Rand Paul,8,21,0
F000444,W000437,Jeff Flake,Roger Wicker,11,24,1
B000944,W000805,Sherrod Brown,Mark Warner,19,23,2
C000542,P000449,Daniel Coats,Rob Portman,20,25,1
K000383,S000148,Angus King,Charles Schumer,23,23,2
B001135,T000250,Richard Burr,John Thune,16,25,1
C001070,S000148,Bob Casey,Charles Schumer,23,24,3
C001056,I000055,John Cornyn,Johnny Isakson,17,24,1
B001135,C000880,Richard Burr,Michael Crapo,17,25,1
F000463,M001170,Deb Fischer,Claire McCaskill,13,20,2
K000367,T000461,Amy Klobuchar,Patrick Toomey,13,25,0
D000607,S000320,Joe Donnelly,Richard Shelby,15,24,1
B001261,S000148,John Barrasso,Charles Schumer,13,24,0
G000386,M001111,Charles Grassley,Patty Murray,11,22,0
H000338,M001153,Orrin Hatch,Lisa Murkowski,16,23,1
B001135,J000291,Richard Burr,Mike Johanns,17,23,1
B001236,B000711,John Boozman,Barbara Boxer,13,23,0
C001099,D000607,William Cowan,Joe Donnelly,6,6,2
B001267,L000577,Michael Bennet,Mike Lee,6,24,0
M001170,T000250,Claire McCaskill,John Thune,14,21,1
C001070,L000550,Bob Casey,Mary Landrieu,23,23,3
C001088,M000133,Christopher Coons,Edward Markey,14,15,1
H000206,R000146,Tom Harkin,Harry Reid,23,24,2
C000880,M001170,Michael Crapo,Claire McCaskill,9,21,2
C000286,W000817,Saxby Chambliss,Elizabeth Warren,16,23,0
F000457,M001153,Al Franken,Lisa Murkowski,20,23,2
C001088,K000383,Christopher Coons,Angus King,22,22,2
B001265,D000607,Mark Begich,Joe Donnelly,22,22,3
M000133,W000437,Edward Markey,Roger Wicker,12,16,1
F000457,M001170,Al Franken,Claire McCaskill,19,21,2
C001035,C001071,Susan Collins,Bob Corker,16,25,2
F000062,G000359,Dianne Feinstein,Lindsey Graham,18,25,1
B000711,C000560,Barbara Boxer,Tom Coburn,5,21,0
K000148,L000577,John Kerry,Mike Lee,0,2,0
B001265,N000032,Mark Begich,Bill Nelson,22,23,3
C001056,P000449,John Cornyn,Rob Portman,15,24,1
G000386,L000174,Charles Grassley,Patrick Leahy,9,25,0
K000383,M000639,Angus King,Robert Menendez,22,23,2
G000359,I000055,Lindsey Graham,Johnny Isakson,20,25,2
R000595,W000818,Marco Rubio,John Walsh,7,11,1
C000127,C000567,Maria Cantwell,Thad Cochran,18,22,0
B001230,W000779,Tammy Baldwin,Ron Wyden,21,24,2
C001098,W000779,Ted Cruz,Ron Wyden,9,24,0
B001261,B001277,John Barrasso,Richard Blumenthal,12,24,0
S000033,W000779,Bernard Sanders,Ron Wyden,21,24,2
F000062,F000444,Dianne Feinstein,Jeff Flake,11,24,0
C001099,N000032,William Cowan,Bill Nelson,6,6,2
K000383,R000584,Angus King,Jim Risch,8,23,0
N000032,S000320,Bill Nelson,Richard Shelby,14,25,0
R000122,U000039,Jack Reed,Tom Udall,24,25,2
J000177,M000639,Tim Johnson,Robert Menendez,23,25,3
P000449,T000464,Rob Portman,Jon Tester,16,25,1
H001069,H001061,Heidi Heitkamp,John Hoeven,21,23,2
H001061,M000934,John Hoeven,Jerry Moran,15,21,1
B001288,S001194,Cory Booker,Brian Schatz,11,11,2
M000934,T000461,Jerry Moran,Patrick Toomey,16,21,1
B000711,M001183,Barbara Boxer,Joe Manchin,19,22,1
C000542,H000338,Daniel Coats,Orrin Hatch,16,25,1
B001265,V000127,Mark Begich,David Vitter,17,23,2
C000286,I000024,Saxby Chambliss,James Inhofe,15,21,1
M000639,S000033,Robert Menendez,Bernard Sanders,24,24,2
H001042,M000133,Mazie Hirono,Edward Markey,16,16,1
B001288,S001141,Cory Booker,Jeff Sessions,4,11,0
C000127,K000360,Maria Cantwell,Mark Kirk,15,22,2
J000177,W000779,Tim Johnson,Ron Wyden,21,25,2
C001056,F000062,John Cornyn,Dianne Feinstein,11,24,0
C001070,S001184,Bob Casey,Tim Scott,10,23,0
C000127,M001169,Maria Cantwell,Christopher Murphy,23,24,2
R000122,S001141,Jack Reed,Jeff Sessions,9,23,0
S000320,V000127,Richard Shelby,David Vitter,16,25,1
H001069,S001184,Heidi Heitkamp,Tim Scott,10,23,1
K000384,P000590,Tim Kaine,Mark Pryor,23,24,1
A000360,B001288,Lamar Alexander,Cory Booker,5,11,0
C001098,M000639,Ted Cruz,Robert Menendez,7,24,0
B001230,M000639,Tammy Baldwin,Robert Menendez,23,24,3
B001261,P000603,John Barrasso,Rand Paul,17,22,1
C000560,M000355,Tom Coburn,Mitch McConnell,15,23,1
F000463,G000386,Deb Fischer,Charles Grassley,20,24,1
R000361,S001181,John Rockefeller,Jeanne Shaheen,24,25,2
B001288,C000560,Cory Booker,Tom Coburn,3,11,0
B001135,K000383,Richard Burr,Angus King,15,23,0
B001277,S000770,Richard Blumenthal,Debbie Stabenow,25,25,2
P000449,S001181,Rob Portman,Jeanne Shaheen,14,25,0
K000148,M000934,John Kerry,Jerry Moran,1,2,0
B001265,P000449,Mark Begich,Rob Portman,15,23,1
C000880,P000603,Michael Crapo,Rand Paul,19,23,1
D000563,S000148,Richard Durbin,Charles Schumer,25,25,4
P000603,T000250,Rand Paul,John Thune,16,23,1
C001100,H001041,Jeffrey Chiesa,Dean Heller,3,5,0
L000550,S000770,Mary Landrieu,Debbie Stabenow,22,24,2
C001088,J000291,Christopher Coons,Mike Johanns,13,22,0
K000148,V000127,John Kerry,David Vitter,2,2,0
B000243,R000595,Max Baucus,Marco Rubio,4,13,0
J000291,W000805,Mike Johanns,Mark Warner,15,22,2
B000944,M001111,Sherrod Brown,Patty Murray,19,21,2
M000355,S001141,Mitch McConnell,Jeff Sessions,15,23,1
I000055,L000261,Johnny Isakson,Carl Levin,19,25,0
C001099,P000449,William Cowan,Rob Portman,3,6,0
R000146,U000039,Harry Reid,Tom Udall,24,25,2
M000355,S001194,Mitch McConnell,Brian Schatz,12,23,0
C001035,M000934,Susan Collins,Jerry Moran,13,21,2
C001035,H001069,Susan Collins,Heidi Heitkamp,23,23,5
J000291,M001153,Mike Johanns,Lisa Murkowski,12,21,1
C001070,G000386,Bob Casey,Charles Grassley,13,24,0
J000293,S001181,Ron Johnson,Jeanne Shaheen,8,25,0
G000386,H000338,Charles Grassley,Orrin Hatch,16,25,1
B000243,L000123,Max Baucus,Frank Lautenberg,3,3,2
G000386,U000039,Charles Grassley,Tom Udall,11,25,0
C000141,M000702,Benjamin Cardin,Barbara Mikulski,24,25,3
C000542,D000607,Daniel Coats,Joe Donnelly,16,24,1
C001088,C000880,Christopher Coons,Michael Crapo,9,24,1
B000243,R000122,Max Baucus,Jack Reed,11,14,2
C001088,T000250,Christopher Coons,John Thune,14,24,0
C001056,M000303,John Cornyn,John McCain,15,22,1
G000359,L000577,Lindsey Graham,Mike Lee,11,24,1
J000291,P000603,Mike Johanns,Rand Paul,14,21,1
C000286,W000802,Saxby Chambliss,Sheldon Whitehouse,16,24,0
C000567,W000437,Thad Cochran,Roger Wicker,22,22,2
C000127,T000461,Maria Cantwell,Patrick Toomey,12,25,0
B001135,W000817,Richard Burr,Elizabeth Warren,13,24,0
H001041,W000805,Dean Heller,Mark Warner,17,23,3
C001088,F000457,Christopher Coons,Al Franken,23,24,2
D000563,T000461,Richard Durbin,Patrick Toomey,12,25,0
D000563,R000361,Richard Durbin,John Rockefeller,25,25,3
A000360,S001184,Lamar Alexander,Tim Scott,11,22,1
H001061,I000024,John Hoeven,James Inhofe,13,22,1
H001046,M001176,Martin Heinrich,Jeff Merkley,21,23,2
H001041,T000464,Dean Heller,Jon Tester,20,24,3
K000367,M001169,Amy Klobuchar,Christopher Murphy,22,24,4
F000444,U000039,Jeff Flake,Tom Udall,10,24,0
C001035,P000590,Susan Collins,Mark Pryor,25,25,3
B001230,M001153,Tammy Baldwin,Lisa Murkowski,18,22,1
L000550,L000174,Mary Landrieu,Patrick Leahy,20,24,2
K000148,W000437,John Kerry,Roger Wicker,2,2,0
H000338,W000437,Orrin Hatch,Roger Wicker,15,25,1
C001071,M000702,Bob Corker,Barbara Mikulski,15,25,0
N000032,R000361,Bill Nelson,John Rockefeller,25,25,2
B000711,S001141,Barbara Boxer,Jeff Sessions,7,22,0
G000359,L000123,Lindsey Graham,Frank Lautenberg,1,3,0
C001099,V000127,William Cowan,David Vitter,3,6,0
C000542,N000032,Daniel Coats,Bill Nelson,16,25,0
B001267,I000055,Michael Bennet,Johnny Isakson,18,25,0
B001288,M001183,Cory Booker,Joe Manchin,11,13,1
T000464,U000038,Jon Tester,Mark Udall,21,24,2
C001056,L000577,John Cornyn,Mike Lee,17,23,1
B001277,D000563,Richard Blumenthal,Richard Durbin,24,25,3
B001230,W000437,Tammy Baldwin,Roger Wicker,18,24,0
C000127,K000384,Maria Cantwell,Tim Kaine,24,24,2
C001098,W000437,Ted Cruz,Roger Wicker,12,24,1
G000555,W000802,Kirsten Gillibrand,Sheldon Whitehouse,23,25,3
H000338,S000320,Orrin Hatch,Richard Shelby,16,25,1
F000062,L000261,Dianne Feinstein,Carl Levin,25,25,3
C000174,C000286,Thomas Carper,Saxby Chambliss,15,24,0
C001071,J000293,Bob Corker,Ron Johnson,17,25,1
B001261,C000542,John Barrasso,Daniel Coats,19,24,1
F000062,M001170,Dianne Feinstein,Claire McCaskill,20,21,2
B000575,J000293,Roy Blunt,Ron Johnson,13,25,1
B001265,H000338,Mark Begich,Orrin Hatch,16,23,1
C000542,V000127,Daniel Coats,David Vitter,18,25,1
R000122,W000805,Jack Reed,Mark Warner,21,24,4
G000359,M000303,Lindsey Graham,John McCain,17,23,2
B000243,H001046,Max Baucus,Martin Heinrich,12,13,2
C000542,U000039,Daniel Coats,Tom Udall,15,25,0
A000360,H001049,Lamar Alexander,Kay Hagan,17,23,1
I000055,P000603,Johnny Isakson,Rand Paul,14,23,1
H000338,R000595,Orrin Hatch,Marco Rubio,15,24,1
R000307,R000595,Pat Roberts,Marco Rubio,18,23,1
F000444,L000261,Jeff Flake,Carl Levin,11,24,0
A000360,G000555,Lamar Alexander,Kirsten Gillibrand,15,23,1
C000127,P000603,Maria Cantwell,Rand Paul,8,23,0
M000355,R000307,Mitch McConnell,Pat Roberts,20,24,1
B000944,J000293,Sherrod Brown,Ron Johnson,5,24,0
B000711,C001056,Barbara Boxer,John Cornyn,9,22,0
A000368,W000437,Kelly Ayotte,Roger Wicker,16,25,1
E000285,S001194,Michael Enzi,Brian Schatz,10,23,0
C001100,H001042,Jeffrey Chiesa,Mazie Hirono,4,5,0
B001261,C000286,John Barrasso,Saxby Chambliss,17,23,1
M000934,W000817,Jerry Moran,Elizabeth Warren,9,20,1
K000367,M001183,Amy Klobuchar,Joe Manchin,20,24,3
B000575,H001061,Roy Blunt,John Hoeven,22,25,1
H001046,P000449,Martin Heinrich,Rob Portman,14,24,0
H001041,W000802,Dean Heller,Sheldon Whitehouse,16,24,1
G000359,M000355,Lindsey Graham,Mitch McConnell,17,25,1
J000177,P000590,Tim Johnson,Mark Pryor,23,25,2
S000148,W000817,Charles Schumer,Elizabeth Warren,22,24,3
C000542,K000384,Daniel Coats,Tim Kaine,15,24,0
C000174,M000303,Thomas Carper,John McCain,17,23,0
P000590,S000033,Mark Pryor,Bernard Sanders,22,24,1
H001042,W000805,Mazie Hirono,Mark Warner,20,23,3
M001183,P000590,Joe Manchin,Mark Pryor,22,24,3
C000127,C001088,Maria Cantwell,Christopher Coons,24,24,2
B001265,H000206,Mark Begich,Tom Harkin,20,22,2
H001046,J000291,Martin Heinrich,Mike Johanns,13,22,0
M000133,U000039,Edward Markey,Tom Udall,16,16,1
M001176,S000320,Jeff Merkley,Richard Shelby,11,24,0
L000577,S001194,Mike Lee,Brian Schatz,3,22,0
A000368,M001153,Kelly Ayotte,Lisa Murkowski,20,23,2
C000880,T000461,Michael Crapo,Patrick Toomey,23,25,1
